source,target
9704422,9602405
9907568,9903489
9602392,9410345
4138,9902342
104168,7108
9807308,9807228
9810308,9802334
107046,9604387
9601390,9503248
9406328,9303202
9706535,9502297
9902345,9706511
9805363,9702316
9910522,9807353
111394,10247
9802314,9501298
9603420,9305345
206017,9707466
210351,208227
301280,7223
9507201,9405234
9906481,9810471
9603247,9307364
102077,7256
9907473,9905550
201009,9804311
302094,9708305
7311,7182
206141,9903217
9712536,9406385
10028,9410360
112056,9608407
9907559,9810308
9807487,9805448
110260,11184
1079,9909353
9804381,9407268
9706382,9408384
9910424,9812205
9911478,9911385
9605355,9212278
9906523,9803466
206121,201249
9612405,9508258
201155,9807335
106280,102344
106319,9805342
6098,3242
201001,102147
2247,9712523
9804274,9308349
9808234,9405352
9612438,9407408
210198,208080
9512288,9505350
9507341,9406208
9705383,9304307
209295,101124
9066,9610540
202122,9610507
108250,9712305
9711417,9708495
6266,9812283
9203,9304225
9908429,9808251
9609462,9508290
211147,9904206
9808270,9801276
9706377,9410404
9809468,9308349
206077,202074
111285,1073
9801270,9707482
9906405,9905505
208072,8022
9801240,9703370
9509268,9305267
201256,9309289
104187,3219
9704406,9609381
111278,9703313
3261,9907523
107322,9707273
9051,9511335
9910296,9712392
108237,9209241
10162,2171
209233,9710509
9803479,9810261
209331,208083
205063,9509365
4171,9808451
6203,9303205
212120,1143
9511387,9303281
7298,9705388
9710399,9701333
9704204,9612440
302053,7068
9807278,9703443
8155,5007
9511344,9404220
104134,9407249
9707271,9609503
2181,1301
103021,9607449
110417,9807462
208207,9510301
9501348,9210245
109088,9909560
9610458,9605222
3086,9906206
9407339,9207236
204332,112003
9701316,9608247
112060,108166
9508219,9404226
9908427,9207234
9601341,9208244
9602262,9409453
208063,201206
9911403,9709428
9807290,9708419
109201,9905312
10223,9810529
6240,9909473
9410308,9402360
9610320,9512445
8292,3119
9310374,9203206
9901362,9803479
9904408,9708300
211381,9702322
9606321,9408356
203178,9603379
9812202,9602404
112210,9911293
208035,9704244
205140,110102
9911350,9607285
2265,9911309
211021,9605451
104197,9804383
9294,9091
9503216,9301281
209274,9612433
109023,9906283
9707374,9610223
7317,9304225
9231,1194
110339,9910519
112360,108225
9904226,9705334
212150,202087
111156,9912435
9608233,9504371
9809226,9607272
6277,3149
9906515,9710339
112126,9311345
302218,210140
9711464,9603206
9609345,9401270
207108,9712306
212072,208227
9609325,9606323
9905311,9903371
7040,9907423
9910397,9801444
9710454,9605439
102242,6049
111466,9604232
9906310,9511288
9608388,9601276
9608406,9604425
5109,9910267
6143,9603311
9711508,9701209
9710209,9706309
9908463,9803254
103061,9910242
9609267,9309310
9811237,9701261
9808213,9503206
9211223,9207249
9702291,9312235
9706263,9512336
108253,104269
111262,12308
9708254,9303274
203087,9908371
107256,9606337
9909478,9908520
208033,109037
101123,11143
103055,9904232
111362,9311205
7014,9706344
9903532,9902233
9912234,9909292
9706220,9704317
302176,102323
3287,9911305
9707230,9501384
210200,9807261
206211,201156
9909279,9605296
101351,9506409
9808270,9708213
5303,9905215
4016,9908323
202223,10354
1082,9811296
9810414,9406359
9801268,9502341
9904206,9506283
9603251,9210208
9911323,9412322
9611414,9505415
9712536,9502308
9310314,9207213
9605386,9405399
107271,9909502
211264,8049
112167,108166
105246,9803457
9908490,9808426
9504285,9411431
9909276,9307247
9609314,9304299
9712381,9602305
301195,9701227
105053,10338
9711284,9603408
301238,9512364
9906286,9609512
108121,9712417
9911231,9905221
204058,9808368
9907407,9802416
9610431,9607383
10318,9307247
112114,8302
9403376,9211256
9902482,9808493
9801227,9512406
9907260,9705356
208069,102204
9404317,9309306
9902243,9712387
110357,5251
9901241,9802334
9910343,9809247
9809479,9406391
9804372,9704202
9910538,9712438
208152,107072
9712322,9606384
301184,9904206
9057,9605342
9609203,9405320
211206,210205
9701420,9611368
9709367,9308333
11179,9512380
202020,12231
106181,9806228
9611463,9801208
101080,9509311
9609286,9602414
9905292,9610242
3236,9705307
9609500,9509308
203049,9704212
205246,9807269
9909367,9508276
204173,103170
9512336,9504219
105004,9610544
9709235,9612254
110301,9612446
9802418,9702403
211151,9912355
9809253,9703436
9904506,9609381
9703371,9302299
9612476,9309235
1093,9902308
9802269,9508325
209287,9804403
9604281,9511448
204206,5210
208171,209185
9611451,9608321
9802308,9401310
9908351,9407382
9711264,9311281
3238,9205221
210173,6001
9905284,9410280
10075,7142
211370,9912301
9607234,9604222
9812264,9206247
201091,9508239
105045,9608205
8015,9605431
1143,9809217
9701286,9607298
9901329,9507290
11211,7244
9603347,9601306
9705470,9605298
9702247,9609497
9701301,9508249
11360,9912373
9707443,9607220
111464,2178
111025,4066
9808251,9409369
9908369,9806292
105032,9307235
205152,9504378
105139,11245
9803274,9704247
9901242,9312296
202058,9908513
9912252,9703220
206247,11260
107069,106047
9908348,9709452
103249,101306
9812421,9808458
9607415,9306292
9802302,9512227
9901312,9312296
212110,205051
12282,9705267
112200,9807466
101344,10019
211021,5020
9403330,9207279
10326,9712372
9707365,9601276
212025,9409254
9909429,9908435
9902265,9612336
11388,9906486
9807443,9805241
9606410,9403387
9812371,9611388
201131,11048
1163,9710431
3154,9512325
9904271,9807308
10171,9605259
9711400,9707207
9251,9408366
3275,9504413
9910564,9712466
302098,9806402
301276,207326
212143,207125
10145,9510435
9909247,9806292
9710354,9707316
9703410,9607311
9909215,9901231
9809473,9604441
203053,202203
209353,9606442
9704402,9608231
209267,201080
107069,9703278
112310,9703267
110241,9812328
9806492,9801368
101336,9033
8201,9703441
111016,9908505
111052,9803315
104252,9611433
111150,102288
201036,9609468
12337,9810457
9906245,9401319
105242,6205
9804210,9708310
9503360,9401351
3119,9802433
9708277,9706223
1273,9503228
9408316,9306270
9609483,9603291
204228,106219
9908434,9811473
202254,201103
9043,9911406
9709452,9509239
9802292,9209296
3154,9606323
3315,9803477
9512446,9505350
9908245,9402335
8279,2075
9604282,9506270
212002,9512396
9310333,9203223
9408234,9212204
106214,7248
111212,107199
10032,9910209
9810551,9605389
9509310,9208253
9709356,9303202
1096,9812301
110147,9308246
102115,9712543
9508321,9306248
9611240,9606230
9905363,9901265
111332,9408224
9903234,9902260
9811436,9802374
211380,204316
5079,9706242
206034,108085
208076,101208
9407273,9304277
9601233,9404280
9705290,9611438
9612261,9604320
9702276,9701305
212380,11078
3222,9604387
9705382,9503445
301249,9807278
9712504,9601246
209286,112197
5025,9306240
301110,9606211
206011,9805470
108146,9903501
208151,9901229
206219,9908247
112235,9503263
10198,9910262
9803476,9803218
109197,9308272
9909254,9706281
9407235,9403274
206087,108158
108244,9706315
9706399,9610213
207184,9408224
2265,9611284
9610268,9607289
9805275,9410231
9912304,9908308
204163,9504250
102013,105003
206225,9911247
10145,9607462
2255,9810456
9707489,9603339
105288,9906375
9909570,9907319
4173,2260
108187,7293
9608308,9411366
110158,101042
3222,9904250
9305304,9207217
9406311,206003
9511444,9405253
9804225,9611273
9702267,9606428
9505277,9307371
108250,104056
9704253,9602366
211322,207356
9808496,9405418
9909567,9907355
8208,5094
9508249,9311269
9503330,9309321
106120,9301204
9911511,9505275
104174,9512396
12362,12346
9705214,9211285
302046,9306270
205173,9803315
9912525,9510403
206144,9704207
9708357,9310286
301046,9305202
105088,9910262
9804328,9309294
9610461,9401254
11221,9802447
7152,9906406
9710352,9411285
211121,9710546
9704339,9606388
9511213,9404311
204158,9707327
9803385,9211285
9512306,9508292
111320,9707364
204108,110032
103083,9812306
9903347,9308272
12096,9608251
209244,9809582
9803259,9710441
9910417,9807223
211206,201297
106161,9909236
101074,9703454
9505302,9406224
9906343,9311340
210412,102337
102073,9812309
106056,2106
106139,2149
211054,205053
9805500,9402337
105233,9503392
208176,110246
9812227,9407283
206279,4044
9905441,9606211
5173,9403345
9907448,9902370
9701381,9406328
1125,9503377
209010,208113
108232,9811518
208257,9909357
9612457,9610493
211169,109078
4257,9402326
207313,111078
9611276,9401206
112113,9065
9606392,9411229
9810209,9703327
12309,9308225
9711417,9705309
211432,205287
9706298,9609286
9605252,9603248
211467,9906218
203031,9408253
203059,1299
102093,9807462
107139,9705372
9811274,9704260
9806518,9406351
212389,109122
208012,102324
106158,103326
101225,9807358
101073,9612459
9906284,9803497
9809375,9802358
9905437,9704354
9404323,9303286
9808447,9610293
9610510,9402223
9607332,9508262
203169,108117
205141,202147
204237,9808225
9710463,9403301
9909526,9904348
9094,9910411
301278,9612447
9708321,9502291
211376,9811399
302179,9403281
5159,2245
9901238,9508347
9602436,9502298
8097,9309310
9611253,9501384
9809295,9605328
103157,9905539
302017,204314
11368,9706427
9908266,9711339
209164,107110
209179,207047
203109,9294
4262,9910221
9907547,9905453
9910557,9708456
104131,9905381
206226,9807329
9605342,9506207
9812374,9709344
9707213,9701392
211345,208177
9404209,9403318
9601313,9508399
205114,105040
8190,9906206
9609353,9407287
9306232,9212293
9605208,9209205
101208,9271
9707386,9408384
9611386,9312341
9603314,9506201
110348,9311205
208237,8283
9409256,9204229
9903433,9902223
207247,9309310
9810510,9703240
9612272,9503383
206077,9910522
9908469,9811291
9707242,9304299
11273,9906478
9809390,9311278
9903305,9506201
9806375,9304271
302142,9711396
209244,2272
9807257,9701379
9902468,9603353
9503324,9401278
9912346,9903375
9911341,9808261
9806510,9603304
9606281,9602310
6326,9508414
9701264,9207279
9910483,9707535
110029,9908260
9904380,9904318
9811335,9807496
9906498,9803255
107224,9805342
9903203,9406397
201176,9505359
104034,9507248
9601208,9410311
9512294,9501356
103292,2288
9909423,9306320
112145,9802326
112203,9805219
211068,106245
9803294,9803277
9808429,9601392
9709450,9303309
104194,9129
2151,9807216
9908442,9706260
9808233,9706354
104001,7323
209263,9911252
9510224,9406256
205141,201307
7258,9706347
106112,9509348
9907234,9802209
12088,9903308
9805443,9311363
9804337,9603249
106290,9405340
101055,9304230
9906478,9808444
302181,201291
9712530,9501349
9711423,9508347
102017,9211304
9811489,9209232
102041,9408382
102228,10087
8247,9503209
110308,5236
11394,5228
106154,9605326
103214,103115
205131,109120
109287,9807264
9902480,9809507
9808244,9802334
9512418,9504268
302154,8041
7259,9602281
12211,9606344
206008,9811350
105140,9204225
106277,9804368
9610461,9402364
9801361,9703284
9902297,9606423
4101,9605377
9507312,9505341
10068,9910365
9708361,9610544
202122,9604341
9707415,9705201
212011,204058
9503491,9307222
9706230,9504343
302149,9502291
211369,9905242
209371,9906266
302031,104110
9603304,9312319
204254,202034
205238,9607394
301033,9606399
9801271,9708264
4173,9812508
112108,9902451
10177,9902430
111124,9803315
112309,111260
9609399,9508347
302266,9807501
9708446,9707336
208126,9802299
9909436,9410387
104042,9807216
9811496,9705280
211133,9710353
9801297,9402337
7087,9409250
110282,9207279
9908444,9803438
9810257,9507212
9811489,9303274
9605247,9503332
9902233,9506269
9812256,9409310
10200,9801260
9912425,9308246
212404,9811273
9612231,9404357
9701300,9409283
104200,9306242
103072,102180
202136,201148
103211,9804363
9702409,9305345
212123,205037
9805315,9405320
108266,8205
9710550,9503414
9908230,9712301
112105,9908217
9610280,9609339
9906461,9709369
9703252,9503465
109151,104008
9711302,9612390
9506452,9411229
9906507,9812283
9911422,9706315
7157,9705442
9705397,9304307
9905339,9408222
9804449,9604444
9909416,9503280
9805358,9211272
9609519,9603391
9506342,9310365
9911264,9901243
9908399,9907205
9609517,9309310
9912249,9910283
9807405,9307238
208078,4001
108185,9809290
9703355,9606399
205323,9309283
105317,9704333
10232,9807216
9505347,9411203
10216,9608229
205108,101027
202066,9909542
9512253,9506235
9705403,9412272
9803385,9507222
9506469,9212210
5310,9902383
212195,9602366
1013,9910260
9901409,9507262
102122,9912451
204224,7182
9710533,9510204
7289,9708255
9403207,9208261
9810513,9806534
9612206,9508386
3260,9705398
9907474,9705442
203164,9509327
210211,3246
9045,9907493
9807529,9802296
9905550,9502224
9902482,9806348
9806266,9508359
9606277,9501384
9707312,9603327
210423,9801279
211338,208097
9810371,9609451
108008,9711360
101098,9911309
3185,9910254
201176,112034
111135,9506227
9609342,9507315
9612355,9407401
9911245,9307364
9907510,9901362
201300,1059
9805262,9705392
12096,8273
9406413,9208220
9179,4018
9909541,9909489
108055,9406274
207222,6197
106012,9604441
3291,9210260
212286,12267
9506399,9403300
9803263,9503233
207131,9212203
206034,107274
106004,9609443
6224,9803315
202241,9312324
211404,4171
111470,9501369
9911231,9904262
7176,9802334
2220,9606364
9911348,9506374
9810523,9601234
9706420,9409254
112143,9907362
9609255,9511448
201004,108073
9809279,9402288
9908454,9209205
9804457,9612225
9912315,9608364
112192,107312
9905548,9801268
9806401,9312324
11271,9411441
208068,4136
9611322,9610520
9705395,9703288
9712343,9610458
8280,9906322
9804446,9609480
111129,9707387
9910323,9510359
9801218,9710425
111164,11363
9907554,9404274
9705253,9610323
207044,107118
12337,9806236
207178,9706412
201135,9603208
9602235,9302270
9609462,9305262
7055,9607254
302080,9905481
9804343,9606435
9705410,9506461
210406,111390
9906535,9603410
9023,9603404
9909301,9504342
207118,205315
9901248,9610545
201071,9912425
10240,9356
2058,9501236
9503311,9302280
206208,9911541
208051,9506375
302032,9509260
207026,9904282
9908342,9605463
9811319,9409458
1118,9803493
9410345,9407287
7113,9910205
5154,9706509
101019,9704361
10009,8019
7219,9610477
9805274,9510378
3089,9805217
210351,7097
9805289,9703211
3081,9909376
9411347,9404234
9803218,9510308
9808341,9602310
1125,9504383
8309,9903439
9901331,9501311
9904438,9809453
9507312,9406345
102337,9809427
9703355,9310313
101224,8005
9908248,9711395
110188,9610374
105286,9808444
9612268,9507277
105040,9809269
9804221,9603303
11257,10198
1293,9711261
103320,9702409
9708222,9606354
3029,1058
209087,108069
202265,201174
210112,205011
207108,103345
103189,9809275
103227,9912409
206060,106295
11236,2049
108155,8124
302247,9807344
9912496,9811323
9812467,9611207
9904471,9705261
209131,102234
12312,9811390
9409347,9311340
12342,9408332
11153,9807310
9805448,9706331
9506337,9410387
9712442,9711327
4091,9912450
202023,9401241
9701344,9210235
9904243,9210277
3069,9903535
9705437,9501391
112187,9407312
205246,9704452
9609268,9602223
202176,6304
10321,9909574
9907206,9902371
204360,7254
2086,9508275
9912273,9903328
9711297,9710556
9904467,9809521
9905203,9611393
110323,9605420
109096,9412374
9610292,9411342
104312,9909265
9411370,9210208
5027,9708214
9710277,9511324
9901314,9609231
108159,9907545
101289,9804403
212203,1062
2061,9506407
9608256,9406319
302030,9503293
9710549,9601205
108059,9303309
108096,6124
9604375,9501333
301241,203254
9611251,9302224
212020,9303309
9810278,9603217
9903239,9403290
9903260,9707481
9701363,9409308
108188,9505219
105134,9606423
210225,205205
203086,9807349
9606315,9511294
203244,9905474
9602374,9510333
112104,102234
10338,9302228
207005,106135
9801338,9708256
9701340,9410405
9802295,9605301
301079,9703444
9603285,9306230
112322,9609381
9708364,9609529
207270,10017
212011,9710300
103012,102315
106177,9911369
9610357,9507329
302053,9711440
110315,9806317
9912370,9803445
9703241,9702327
202275,9811489
9809329,9704423
9709301,9701347
9604239,9304307
112081,9708342
111018,9806219
111422,3006
9507303,9409244
211462,105064
9708330,9704327
9705399,9705287
9411204,9307242
207297,4066
110412,103287
9905373,9703278
211180,202023
12203,9807371
105174,9808371
208222,9606266
101103,9903478
201303,112233
202029,201256
105327,9707251
210359,205262
9710539,9706448
9903263,9806329
6234,6142
5159,5303
9405241,9312302
9712209,9702266
9607210,9509286
10203,9606212
208024,205220
9503328,9408266
208114,9804227
3252,9702244
10017,9711460
9910372,9905427
212375,3084
9811316,9607421
9501389,9403254
2114,9903230
102149,9510393
106040,9503208
9903238,9904282
7018,9701311
211218,105323
9703223,9406359
9611364,9405314
9510255,9301259
107048,12155
9812415,9605323
9299,6319
9911284,9905236
301138,9812205
9908397,9908311
9809546,9802238
7039,9701300
9906418,9903354
9902235,9810520
109180,9509282
208129,206099
202247,10240
9806344,9501254
8035,9805217
9905218,9509239
9710210,9507378
7349,5253
9704208,9607447
9607455,9405394
105013,9602343
7348,5245
110375,9703319
111295,9907505
103232,9909296
